Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Category,Outlet_Age,Price_Category,Visibility_Category,Store_Age_Category
1543,0.18714696024979083,0,0.13201208908338352,8,-1.3858651626709846,7,2002,2,1,1,679.116,2,-0.49790935566585415,1,2,0
277,-1.7561232397205806,1,2.4022002696100992,0,-0.866230254542098,0,1998,2,2,0,88.5514,1,-0.020084563171546017,1,0,0
119,0.06901503319992022,0,-0.28236651857505907,14,-0.006609485123410353,7,2002,2,1,1,427.4436,0,-0.49790935566585415,2,2,0
949,-1.5588429215472968,1,-1.2090206327933897,10,0.1901967121262299,2,2007,2,1,1,3778.415,1,-1.0951903462837393,0,1,0
349,1.6165432775532247,1,-1.0835026039170412,3,0.7300752591614675,7,2002,2,1,1,5069.4012,1,-0.49790935566585415,3,1,0
556,-0.021189975365351398,1,1.6959559198435583,2,0.4553392420762402,5,1985,1,2,3,3874.2902,1,1.5328460124349554,0,0,1
105,-0.24994116983473028,0,0.892222206536432,14,0.942898436773788,3,2009,1,2,2,3571.3512,0,-1.3341027425308933,3,0,0
20,0.23439973106973888,0,-0.7916700959270402,14,0.0003632167750013311,3,2009,1,2,2,1701.7848,0,-1.3341027425308933,2,1,0
1166,0.35253165811960946,0,0.19568537967594885,0,-0.9634723067660541,8,1997,2,0,1,1757.712,1,0.09937163495203102,1,2,0
950,0.0021668410545682016,0,1.9275788399631686,5,-0.20274121558416694,4,1985,2,0,0,127.1678,1,1.5328460124349554,2,0,1
518,1.852807131652966,1,0.5889285392353651,6,-0.2979534439482443,7,2002,2,1,1,1238.388,1,-0.49790935566585415,2,0,0
505,-1.232798802889654,1,0.00196012744853447,13,-0.7913869232023072,7,2002,2,1,1,2050.664,1,-0.49790935566585415,1,2,0
1120,1.592916892143251,1,-0.5786763897660808,5,-1.5039835678841968,9,1999,1,0,1,1150.5024,1,-0.13954076129512305,1,2,0
575,1.3330266526335355,0,-0.8943083625489884,10,-0.8635677165993143,6,2004,2,1,1,802.9548,1,-0.7368217519130082,1,1,0
1333,-0.1318092427848597,0,0.1239949941519799,9,1.7175331790465198,2,2007,2,1,1,3202.498,2,-1.0951903462837393,3,2,0
1331,-0.17906201360480817,0,0.18324210447061898,9,0.47883638030230163,7,2002,2,1,1,4619.9862,2,-0.49790935566585415,0,2,0
681,-1.3343922601525424,1,1.468003441717854,13,-0.6160062876128715,6,2004,2,1,1,2153.1972,1,-0.7368217519130082,2,0,0
904,1.1203891839437687,1,-0.4616325640830339,13,-0.36476740875370584,2,2007,2,1,1,715.0692,1,-1.0951903462837393,2,2,0
632,-1.5883759033097642,1,0.1794249513369525,0,0.1901967121262299,2,2007,2,1,1,1964.7758,1,-1.0951903462837393,0,2,0
1285,1.592916892143251,0,-0.9294593856199521,9,-0.5844797828524807,9,1999,1,0,1,1262.3568,2,-0.13954076129512305,2,1,0
63,-0.17906201360480817,0,-1.176436647192503,4,0.3847643219860988,7,2002,2,1,1,2302.3364,0,-0.49790935566585415,0,1,0
1487,0.38797123623457075,0,0.37675055973266725,8,0.2789019418508869,1,1987,0,2,1,1109.2228,2,1.2939336161878014,0,0,1
256,-0.9209305154779952,1,-0.03599524298243997,6,0.8910030349891103,8,1997,2,0,1,2561.9984,1,0.09937163495203102,3,2,0
286,1.852807131652966,0,1.9661776046337998,3,0.6830392300033661,1,1987,0,2,1,4426.2384,1,1.2939336161878014,0,0,1
536,-1.3497494106690258,0,-1.0521765455876457,5,0.3029482887478964,9,1999,1,0,1,2246.4092,1,-0.13954076129512305,0,1,0
1043,-0.7697216488541612,1,-0.8616658197041327,13,1.8842934867246994,7,2002,2,1,1,4133.2864,1,-0.49790935566585415,3,1,0
1192,0.38797123623457075,1,0.5296986224048571,13,0.26389987341814586,7,2002,2,1,1,3978.155,1,-0.49790935566585415,0,0,0
334,0.0021668410545682016,1,3.206603873017783,5,1.4207806389241617,4,1985,2,0,0,460.7336,1,1.5328460124349554,3,0,1
189,1.4157190015684453,0,-0.6166847519188545,13,-1.6049865753928327,7,2002,2,1,1,918.804,1,-0.49790935566585415,1,2,0
13,0.2225865383647521,0,-0.24484583530238563,4,1.6490298355222357,2,2007,2,1,1,1965.4416,0,-1.0951903462837393,3,2,0
165,1.770114782718057,1,-0.7902822335897565,4,1.8527669819643091,7,2002,2,1,1,1022.6688,1,-0.49790935566585415,3,1,0
729,1.864620324357953,0,0.7541353005455071,13,0.2949189222135671,6,2004,2,1,1,4492.8184,1,-0.7368217519130082,0,0,0
1249,-1.1040350024052947,0,-0.6366066379088263,6,-0.40326661541250836,6,2004,2,1,1,1523.3504,1,-0.7368217519130082,2,1,0
190,-0.8181557389446081,0,0.6542598386359479,13,1.4886512683655406,1,1987,0,2,1,1414.1592,1,1.2939336161878014,3,0,1
3,-1.2918647664145892,0,0.23092926745968356,14,0.7509098594447451,9,1999,1,0,1,1518.024,0,-0.13954076129512305,3,0,0
1153,0.9195649079589884,0,0.6864213017198465,13,0.2564614682607431,3,2009,1,2,2,2816.334,1,-1.3341027425308933,0,0,0
1176,-0.7224688780342127,1,1.4044424752887876,0,-1.4612159499757449,2,2007,2,1,1,506.008,1,-1.0951903462837393,1,0,0
1553,0.5061031632844414,0,0.015244551822321673,8,-0.21288391139033164,7,2002,2,1,1,1761.7068,2,-0.49790935566585415,2,2,0
361,-1.5694747949817849,0,-1.1638074636698474,6,-1.6622070530630775,3,2009,1,2,2,186.424,1,-1.3341027425308933,1,1,0
858,-0.28538074794969154,0,1.2224036866359789,0,0.15271241739736657,2,2007,2,1,1,3187.8504,1,-1.0951903462837393,0,0,0
1336,-1.7360408121221025,0,-0.7216123960852177,8,-0.7245729583968457,1,1987,0,2,1,2153.1972,2,1.2939336161878014,2,1,1
657,-1.2138976945616746,1,0.3537011881901518,6,-0.3765159778667366,7,2002,2,1,1,824.9262,1,-0.49790935566585415,2,0,0
1414,0.8250593663190923,0,-1.0687827717451508,9,-0.6993864414519614,1,1987,0,2,1,772.328,2,1.2939336161878014,2,1,1
877,-0.1372177455643448,0,4.653369908025545,0,-0.24981899744824668,4,1985,2,0,0,755.0172,1,1.5328460124349554,2,0,1
689,0.2225865383647521,1,-0.2767691735448904,13,1.4453761944921193,1,1987,0,2,1,4633.968,1,1.2939336161878014,3,2,1
387,-1.8789804438524458,0,0.9306159015919828,3,0.9102735146715005,7,2002,2,1,1,2956.152,1,-0.49790935566585415,3,0,0
1477,0.8250593663190923,0,0.39381914164440157,9,0.9188520898767785,8,1997,2,0,1,1964.11,2,0.09937163495203102,3,0,0
790,1.9827522514078237,0,-1.020200354761396,13,-0.32305645548117157,8,1997,2,0,1,3150.5656,1,0.09937163495203102,2,1,0
154,0.7069274392692213,0,0.15385340440841908,3,-1.6226094290623787,1,1987,0,2,1,645.1602,1,1.2939336161878014,1,2,1
1204,-1.0059855029539022,1,-0.3188814324842483,1,-0.19369693711989797,3,2009,1,2,2,1428.141,1,-1.3341027425308933,2,2,0
1319,-0.8807656602810392,0,-0.3765666783903474,9,0.14789479747676923,1,1987,0,2,1,1821.6288,2,1.2939336161878014,0,2,1
607,0.08668033550007682,0,-1.163463991444531,6,0.3500260706119764,5,1985,1,2,3,5500.8396,1,1.5328460124349554,0,1,1
959,-0.009579504971746346,1,-1.0262794951196574,10,-0.48719597792254626,4,1985,2,0,0,223.7088,1,1.5328460124349554,2,1,1
1319,0.12447478229831319,0,0.3981116698788011,9,0.19446512337587915,4,1985,2,0,0,303.6048,2,1.5328460124349554,0,0,1
1371,-0.46375995779499635,0,-0.86864836357169,11,-1.450524045498632,8,1997,2,0,1,666.4658,2,0.09937163495203102,1,1,0
126,-0.8406008050840832,0,-0.534185943449975,7,0.8044111345362887,7,2002,2,1,1,1337.5922,0,-0.49790935566585415,3,2,0
605,1.1440155693537424,0,-1.1756322702240942,5,-0.6945688215313638,1,1987,0,2,1,1158.492,1,1.2939336161878014,2,1,1
944,-0.8406008050840832,0,4.394324904856049,13,-0.5427270768739682,0,1998,2,2,0,420.7856,1,-0.020084563171546017,2,0,0
762,-1.9616727927873554,1,-0.7234896268361177,5,-0.4534726384783628,6,2004,2,1,1,1789.6704,1,-0.7368217519130082,2,1,0
1359,1.498411350503354,0,2.2448471160176324,11,1.6191509567746891,2,2007,2,1,1,1687.1372,2,-1.0951903462837393,3,0,0
958,0.13424013659630724,1,0.7347598892019837,4,-0.6924137395535497,5,1985,1,2,3,2109.2544,1,1.5328460124349554,2,0,1
405,1.0613232204188334,1,1.5017100726477843,12,0.15114829679647931,8,1997,2,0,1,3894.93,1,0.09937163495203102,0,0,0
619,-0.04911689384995036,0,1.0491550439439141,10,-0.5251042232044218,3,2009,1,2,2,535.969,1,-1.3341027425308933,2,0,0
697,-1.147743815413747,1,-0.8037667583624011,1,1.7089128511352638,9,1999,1,0,1,6972.2576,1,-0.13954076129512305,3,1,0
1138,1.1440155693537424,0,0.3426244275692127,4,0.6493576432651614,7,2002,2,1,1,2918.8672,1,-0.49790935566585415,0,0,0
380,0.4706635851694801,1,-1.0168702444481534,4,1.9366545917683684,3,2009,1,2,2,2366.919,1,-1.3341027425308933,3,1,0
1476,-0.16724882089982096,0,3.4192066211232013,8,1.3737863624720388,0,1998,2,2,0,225.0404,2,-0.020084563171546017,3,0,0
615,0.5297295486944154,1,-0.07324870168351887,13,1.8778699934972365,6,2004,2,1,1,6458.26,1,-0.7368217519130082,3,2,0
720,-0.06093008655493759,0,0.33554760773147746,6,-0.497338673728711,7,2002,2,1,1,3205.1612,1,-0.49790935566585415,2,0,0
1545,0.9195649079589884,0,0.09882875637543889,8,-1.7124965815408892,6,2004,2,1,1,1042.6428,2,-0.7368217519130082,1,2,0
583,-0.48620502393447146,0,-0.41801495065802163,6,1.69775524339916,8,1997,2,0,1,5145.3024,1,0.09937163495203102,3,2,0
1514,1.7346752046030953,0,-0.09575012769158414,9,-1.2227405521595491,8,1997,2,0,1,948.765,2,0.09937163495203102,1,2,0
608,0.030711831954549774,0,-0.6607848961159607,13,-0.23642280232237162,5,1985,1,2,3,4255.7936,1,1.5328460124349554,2,1,1
547,0.5533559341043894,0,0.428010549432158,13,1.3849439702081427,2,2007,2,1,1,4122.6336,1,-1.0951903462837393,3,0,0
817,-1.3095845554720695,0,-1.101647836092461,13,0.19979019926144653,9,1999,1,0,1,459.402,1,-0.13954076129512305,0,1,0
166,0.765993402794157,1,-0.45225122052983696,5,-0.2241250245383928,3,2009,1,2,2,1384.1982,1,-1.3341027425308933,2,2,0
146,0.13424013659630724,1,-0.3718705504143365,4,0.03510146814912371,4,1985,2,0,0,288.9572,1,1.5328460124349554,0,2,1
1292,1.1558287620587295,0,0.5342972742354427,8,1.596668730478567,1,1987,0,2,1,4579.3724,2,1.2939336161878014,3,0,1
187,1.0258836423038717,1,-0.2688957088391892,6,1.3556143001315448,3,2009,1,2,2,2460.7968,1,-1.3341027425308933,3,2,0
1361,-1.4702439762598938,0,-0.505679815942665,9,0.516237169619208,0,1998,2,2,0,348.8792,2,-0.020084563171546017,0,2,0
1277,0.12447478229831319,0,1.73618206307341,9,-0.8768804063132325,4,1985,2,0,0,85.8882,2,1.5328460124349554,1,0,1
158,-1.2611504653816228,0,-0.31051146357043474,6,-0.20383963292606314,8,1997,2,0,1,3983.4814,1,0.09937163495203102,2,2,0
299,-0.16724882089982096,0,-0.8925973818960364,15,-0.33962264451480006,1,1987,0,2,1,599.22,1,1.2939336161878014,2,1,1
546,-0.8654085097645562,1,1.034664193255568,6,-0.6566605762494879,3,2009,1,2,2,1113.2176,1,-1.3341027425308933,2,0,0
670,-0.009579504971746346,0,-0.623702994635756,10,-0.3856020090369836,5,1985,1,2,3,3866.9664,1,1.5328460124349554,2,2,1
1287,0.12447478229831319,0,0.5100835755782075,9,0.8348809746607617,5,1985,1,2,3,4633.968,2,1.5328460124349554,3,0,1
590,-0.0018641230300022948,0,1.9472471766645907,5,-1.5044910238491664,9,1999,1,0,1,1071.938,1,-0.13954076129512305,1,0,0
1387,0.12447478229831319,0,0.23064765203790777,9,0.5767111466091627,5,1985,1,2,3,4202.5296,2,1.5328460124349554,0,0,1
846,-1.3107658747425686,0,-0.8729653801036349,13,-0.5289069311950804,9,1999,1,0,1,2087.283,1,-0.13954076129512305,2,1,0
312,1.2739606891086002,1,2.2363653397388075,4,-0.520877564660751,6,2004,2,1,1,1208.427,1,-0.7368217519130082,2,0,0
1043,-0.7697216488541612,1,-0.861923066089552,13,1.898746346486492,9,1999,1,0,1,4649.9472,1,-0.13954076129512305,3,1,0
369,-0.604336950984342,1,-0.07903582704429381,6,0.8055095518781848,6,2004,2,1,1,1707.777,1,-0.7368217519130082,3,2,0
649,0.9077517152540012,0,0.250810684152737,6,-0.5106931161486077,3,2009,1,2,2,545.956,1,-1.3341027425308933,2,0,0
199,-0.4035126749995621,1,0.6865169889474318,0,-0.6058635918067068,6,2004,2,1,1,2388.8904,1,-0.7368217519130082,2,0,0
499,-0.23812797712974348,1,-0.29641129928714294,0,-1.4408888056574367,6,2004,2,1,1,410.1328,1,-0.7368217519130082,1,2,0
435,-0.06093008655493759,0,-0.2898939668167379,12,-1.430746109851272,9,1999,1,0,1,473.3838,1,-0.13954076129512305,1,2,0
802,-1.1820020742582094,1,1.813211497743662,0,-1.6477541933012847,8,1997,2,0,1,932.12,1,0.09937163495203102,1,0,0
1180,1.2975870745185747,1,0.42537988611756467,5,0.7039155829926227,1,1987,0,2,1,3872.9586,1,1.2939336161878014,0,0,1
1401,0.23517578022554123,0,-1.021038601907579,11,0.37462162617993405,5,1985,1,2,3,5546.114,2,1.5328460124349554,0,1,1
393,-0.08455647196491163,0,0.015602832311981929,15,-0.25839757265352414,3,2009,1,2,2,1771.028,1,-1.3341027425308933,2,2,0
1472,1.037696835008859,0,0.8496912414381455,9,1.8062801614771553,6,2004,2,1,1,755.0172,2,-0.7368217519130082,3,0,0
1177,-0.17906201360480817,0,-0.8075481728929935,3,-1.0105083359241556,6,2004,2,1,1,2220.443,1,-0.7368217519130082,1,1,0
262,0.7423670173841825,1,-0.113251727104969,4,-1.0405124727896375,6,2004,2,1,1,1090.5804,1,-0.7368217519130082,1,2,0
925,-1.6344473548592138,1,-0.8191403604974209,1,0.7782514583674437,2,2007,2,1,1,1877.556,1,-1.0951903462837393,3,1,0
965,0.18714696024979083,0,-1.0887155701339477,1,1.4336276253790885,3,2009,1,2,2,2994.7684,1,-1.3341027425308933,3,1,0
1508,-0.9398316238059745,0,0.5540303697626796,9,1.0829081069061957,8,1997,2,0,1,5452.902,2,0.09937163495203102,3,0,0
414,-0.3208203260646528,1,-0.15631274855930355,13,-0.5502907401493065,0,1998,2,2,0,542.627,1,-0.020084563171546017,2,2,0
802,-1.1820020742582094,1,1.8229463871173017,0,-1.633301333539492,2,2007,2,1,1,857.5504,1,-1.0951903462837393,1,0,0
143,-0.946919539428967,1,0.8366342680293058,14,-0.3043769371757079,9,1999,1,0,1,1238.388,0,-0.13954076129512305,2,0,0
69,-0.34436924791590523,0,4.521112588354176,7,-1.3687080122604294,4,1985,2,0,0,110.5228,0,1.5328460124349554,1,0,1
961,0.1753337675448036,1,-0.533637461240173,6,0.2585747975325789,2,2007,2,1,1,5522.811,1,-1.0951903462837393,0,2,0
1517,-1.0839525748068168,0,-1.0326290999784908,8,1.6106141342753904,1,1987,0,2,1,5512.824,2,1.2939336161878014,3,1,1
800,0.030711831954549774,0,0.4108825621968862,13,0.17147544111478774,5,1985,1,2,3,4815.0656,1,1.5328460124349554,0,0,1
1362,-0.7000238118947375,0,-0.21332096857035066,9,1.4432211125143055,1,1987,0,2,1,4414.9198,2,1.2939336161878014,3,2,1
1180,0.0021668410545682016,1,1.8033859817922377,5,0.7263978092887445,4,1985,2,0,0,1106.5596,1,1.5328460124349554,3,0,1
1407,1.3330266526335355,0,-0.7315591370602388,11,-0.17767995675721776,8,1997,2,0,1,1054.6272,2,0.09937163495203102,2,1,0
691,1.947312673292863,1,-0.9927738192937754,2,-0.17975153332307506,3,2009,1,2,2,1284.994,1,-1.3341027425308933,2,1,0
755,-1.4667000184483974,0,0.3461780333512895,6,-0.2268293151871548,2,2007,2,1,1,1780.3492,1,-1.0951903462837393,2,0,0
1407,1.3330266526335355,0,-0.7288106436905717,11,-0.16162122368855905,3,2009,1,2,2,1977.426,2,-1.3341027425308933,2,1,0
134,-0.34436924791590523,0,-1.0734299628798003,7,0.6387074914940267,5,1985,1,2,3,3056.022,0,1.5328460124349554,0,1,1
1393,0.03357545508495897,0,0.24370277689831235,9,-1.282665320478556,7,2002,2,1,1,2352.9372,2,-0.49790935566585415,1,0,0
303,0.13424013659630724,1,-1.113651693445646,4,0.845065423172905,5,1985,1,2,3,5195.2374,1,1.5328460124349554,3,1,1
1105,0.5061031632844414,0,-0.48447919160366115,1,-0.2914881980148024,8,1997,2,0,1,731.0484,1,0.09937163495203102,2,2,0
497,0.057201840494933,0,-0.6581146380865046,6,0.5558347936199066,9,1999,1,0,1,1050.6324,1,-0.13954076129512305,0,1,0
533,-0.4153258677045494,0,-0.5116945353818149,13,0.5301408207100528,3,2009,1,2,2,2101.2648,1,-1.3341027425308933,0,2,0
301,0.9195649079589884,1,-1.133736172190426,3,-0.6539980383067044,0,1998,2,2,0,203.7348,1,-0.020084563171546017,2,1,0
898,-1.2292548450781575,0,-0.7700217650832315,3,-0.3812918450813556,7,2002,2,1,1,2432.8332,1,-0.49790935566585415,2,1,0
1215,-0.557084180164394,1,-0.8810386073014908,0,0.06776814295738925,7,2002,2,1,1,3739.1328,1,-0.49790935566585415,0,1,0
741,-1.1241174300037728,1,1.2745340047415867,3,-1.5905337156310397,3,2009,1,2,2,199.74,1,-1.3341027425308933,1,0,0
635,0.67148786115426,0,-0.5059402028727371,5,0.6483427313352222,7,2002,2,1,1,1977.426,1,-0.49790935566585415,0,2,0
1192,0.38797123623457075,1,0.5367088547452072,13,0.3008349594760611,2,2007,2,1,1,5728.5432,1,-1.0951903462837393,0,0,0
1403,1.1440155693537424,0,-0.3946070799803324,9,-0.24770566817641107,1,1987,0,2,1,1398.8458,2,1.2939336161878014,2,2,1
545,-1.2989526820375812,0,-0.3664740809807561,5,-1.3237853123741639,8,1997,2,0,1,801.6232,1,0.09937163495203102,1,2,0
1348,1.3920926161584708,0,-1.2002777142636265,9,1.0631301712588357,6,2004,2,1,1,1667.1632,2,-0.7368217519130082,3,1,0
384,1.262147496403613,1,-1.1626936834225456,6,-1.3007956301130719,3,2009,1,2,2,644.4944,1,-1.3341027425308933,1,1,0
687,-1.7478540048270896,1,0.7249963334137979,6,0.06240131436584381,9,1999,1,0,1,3323.0078,1,-0.13954076129512305,0,0,0
863,0.6242350903343119,1,0.607964910894443,6,0.8926089082959761,2,2007,2,1,1,3350.3056,1,-1.0951903462837393,3,0,0
1150,-0.0018641230300022948,0,0.5613999360665293,5,-1.6327938775745223,8,1997,2,0,1,540.6296,1,0.09937163495203102,1,0,0
214,0.5651691268093766,0,-0.8743618690002816,13,-0.8827964435757263,2,2007,2,1,1,2006.0554,1,-1.0951903462837393,1,1,0
1204,-1.0059855029539022,1,-0.32109672895321434,1,-0.1680029642100441,7,2002,2,1,1,1298.31,1,-0.49790935566585415,2,2,0
3,-1.2918647664145892,0,0.22702749851217593,14,0.8022978052644533,1,1987,0,2,1,2466.789,0,1.2939336161878014,3,0,1
860,-0.9032107264205148,1,2.0487535353384567,10,0.16826369450105572,7,2002,2,1,1,2407.5328,1,-0.49790935566585415,0,0,0
858,-0.28538074794969154,0,1.2116823641130203,0,0.18161813692095244,9,1999,1,0,1,1518.024,1,-0.13954076129512305,0,0,0
1234,0.67148786115426,1,-0.857789831050389,3,0.48475241756479565,1,1987,0,2,1,1867.569,1,1.2939336161878014,0,1,1
509,1.2148947255836648,0,1.0724599922151978,5,-0.33210073394544026,7,2002,2,1,1,2725.7852,1,-0.49790935566585415,2,0,0
1325,0.12447478229831319,0,-0.3677507322589748,9,0.8006919319575875,5,1985,1,2,3,4554.072,2,1.5328460124349554,3,2,1
229,1.1558287620587295,0,-0.7988446105557145,4,1.8704315883398333,3,2009,1,2,2,3835.008,1,-1.3341027425308933,3,1,0
438,1.002257256893898,1,-0.47397913834066924,3,0.017520367185556263,7,2002,2,1,1,2528.7084,1,-0.49790935566585415,2,2,0
1541,1.262147496403613,0,1.8355666061738916,8,-1.5735018233384204,8,1997,2,0,1,758.3462,2,0.09937163495203102,1,0,0
1141,1.770114782718057,1,-1.0830585291994073,6,1.5015400075264465,7,2002,2,1,1,1402.1748,1,-0.49790935566585415,3,1,0
660,0.647861475744286,0,0.20581852588991797,0,-0.4598961317058264,8,1997,2,0,1,1006.6896,1,0.09937163495203102,2,2,0
426,0.10445461131488148,1,0.019765107450750597,6,-1.30459833810373,3,2009,1,2,2,918.804,1,-1.3341027425308933,1,2,0
748,-1.452524187202413,0,-0.696036655138192,1,1.241722553462003,3,2009,1,2,2,5660.6316,1,-1.3341027425308933,3,1,0
267,0.5061031632844414,0,0.9616923661289417,13,1.3806755589584934,7,2002,2,1,1,6851.082,1,-0.49790935566585415,3,0,0
1087,-0.13046135530553407,0,-0.666499196619148,3,-0.8699077044148209,5,1985,1,2,3,1448.7808,1,1.5328460124349554,1,1,1
1474,-0.8866722566335329,0,-0.6398228736631082,9,-1.719934986698292,7,2002,2,1,1,99.87,2,-0.49790935566585415,1,1,0
138,-0.24994116983473028,0,-0.32818301017863755,7,-1.053317706538586,9,1999,1,0,1,986.7156,0,-0.13954076129512305,1,2,0
966,-0.20268839901478222,0,0.10150738256501403,0,-0.2642301045040611,3,2009,1,2,2,1733.7432,1,-1.3341027425308933,2,2,0
336,1.852807131652966,0,-0.43315104413445904,6,-1.6563327685065623,3,2009,1,2,2,265.6542,1,-1.3341027425308933,1,2,0
369,-0.604336950984342,1,-0.23035530264387793,6,0.8119330451056485,2,2007,2,1,1,6641.355,1,-1.0951903462837393,3,2,0
1120,1.592916892143251,1,-0.5806487313154843,5,-1.5248599208734532,1,1987,0,2,1,527.3136,1,1.2939336161878014,1,2,1
250,-1.4099966934644597,1,1.3090678312808204,13,0.8429103411950911,9,1999,1,0,1,2510.066,1,-0.13954076129512305,3,0,0
302,0.9077517152540012,0,-0.008985863278286644,4,1.2107035046665817,7,2002,2,1,1,3678.545,1,-0.49790935566585415,3,2,0
14,0.03357545508495897,1,-0.5121150503354487,14,0.5461995537787115,8,1997,2,0,1,1926.1594,0,0.09937163495203102,0,2,0
26,-0.6515897218042905,0,1.9162479735014633,14,1.618052539432793,8,1997,2,0,1,5331.7264,0,0.09937163495203102,3,0,0
759,0.647861475744286,0,1.4358572440661914,2,-0.17011629348187945,1,1987,0,2,1,2826.9868,1,1.2939336161878014,2,0,1
77,-1.1548317310367393,0,-0.6291740102634235,14,0.5259141621663816,7,2002,2,1,1,2759.0752,0,-0.49790935566585415,0,1,0
1307,0.12447478229831319,0,1.8308051826967136,9,-1.387429283271872,4,1985,2,0,0,218.3824,2,1.5328460124349554,1,0,1
1483,-1.633266035588715,0,0.652746212061688,9,-0.19314772844894987,2,2007,2,1,1,1808.3128,2,-1.0951903462837393,2,0,0
1141,1.770114782718057,1,-1.1103863419582185,6,1.5015400075264465,3,2009,1,2,2,3271.7412,1,-1.3341027425308933,3,1,0
460,0.15170738213482957,1,1.1541891287217685,15,-0.7159943831915682,8,1997,2,0,1,2527.3768,1,0.09937163495203102,2,0,0
1175,-1.452524187202413,1,-0.816310709888404,0,-1.220119766922744,3,2009,1,2,2,856.8846,1,-1.3341027425308933,1,1,0
985,-0.16724882089982096,0,-0.6835370687746258,1,0.40187971969067565,0,1998,2,2,0,330.2368,1,-0.020084563171546017,0,1,0
702,1.1440155693537424,1,-1.0766585819209091,6,-1.453144830735437,1,1987,0,2,1,1458.102,1,1.2939336161878014,1,1,1
736,1.8055543608330178,1,0.8262266024343276,6,0.8503904990584724,1,1987,0,2,1,4456.1994,1,1.2939336161878014,3,0,1
1131,1.4747849650933804,0,0.5148915705498253,6,1.5127811206745072,1,1987,0,2,1,4673.916,1,1.2939336161878014,3,0,1
523,-0.1318092427848597,0,-0.9692876138915507,5,0.806524463808124,2,2007,2,1,1,1924.162,1,-1.0951903462837393,3,1,0
335,-0.9339250274534814,0,1.443108105732912,5,-1.2671140433748669,9,1999,1,0,1,302.939,1,-0.13954076129512305,1,0,0
244,0.38797123623457075,1,-0.581733372078856,3,-1.62108706116747,2,2007,2,1,1,209.727,1,-1.0951903462837393,1,2,0
1052,-1.0615075086673413,1,-0.6098111929014948,6,0.7985368499797731,2,2007,2,1,1,1904.188,1,-1.0951903462837393,3,2,0
1321,-1.027249249822879,0,-0.36791115843551,9,0.015323532501763848,2,2007,2,1,1,2004.058,2,-1.0951903462837393,2,2,0
1546,-1.5304912590553277,0,-1.1051397043321864,9,0.049046871945947076,1,1987,0,2,1,3149.234,2,1.2939336161878014,0,1,1
1550,0.12447478229831319,0,0.45630182790686125,9,1.8126619019986403,5,1985,1,2,3,3297.7074,2,1.5328460124349554,3,0,1
211,0.9077517152540012,1,-0.3646904901403574,5,-0.41552264049050863,6,2004,2,1,1,1488.7288,1,-0.7368217519130082,2,2,0
598,-0.6752161072142646,1,-0.15160620510608983,5,1.4577157249820765,1,1987,0,2,1,460.7336,1,1.2939336161878014,3,2,1
391,0.38797123623457075,1,-0.23459797970113083,6,0.44405637622220073,7,2002,2,1,1,2897.5616,1,-0.49790935566585415,0,2,0
345,0.423410814349532,0,1.9975488828308223,6,-1.455299912713251,1,1987,0,2,1,591.2304,1,1.2939336161878014,1,0,1
993,0.030711831954549774,1,1.2583680312645524,13,-1.5360592813155356,5,1985,1,2,3,918.804,1,1.5328460124349554,1,0,1
150,-0.23812797712974348,1,-0.4051063580455934,6,0.36709971561057425,2,2007,2,1,1,1808.9786,1,-1.0951903462837393,0,2,0
1284,1.4511585796834061,0,-0.8698689422140512,9,-0.22256090393750533,8,1997,2,0,1,2812.3392,2,0.09937163495203102,2,1,0
712,-1.5352165361373225,0,0.9897557563476698,6,-1.5285791234521546,8,1997,2,0,1,1165.15,1,0.09937163495203102,1,0,0
999,1.4157190015684453,0,-0.689951810119707,10,-1.325432938387008,8,1997,2,0,1,711.0744,1,0.09937163495203102,1,1,0
1367,-0.7697216488541612,0,-1.2725936843563097,9,0.4002738463838094,3,2009,1,2,2,2972.1312,2,-1.3341027425308933,0,1,0
485,-1.6344473548592138,0,-0.7117561942297749,3,0.5836003430956174,9,1999,1,0,1,1605.9096,1,-0.13954076129512305,0,1,0
33,0.15170738213482957,0,0.4665168071735865,14,0.7867882808667427,8,1997,2,0,1,1323.6104,0,0.09937163495203102,3,0,0
1412,-0.47439183122948464,0,-0.4520990631290965,9,-0.3759667691957885,0,1998,2,2,0,351.5424,2,-0.020084563171546017,2,2,0
881,0.5415427413994026,1,-0.09113185739535122,5,0.1025063943315121,6,2004,2,1,1,2197.14,1,-0.7368217519130082,0,2,0
343,0.647861475744286,1,0.9357230731955071,4,-1.2617889674892997,3,2009,1,2,2,804.9522,1,-1.3341027425308933,1,0,0
733,-1.8210957995980093,1,-0.05318888018963613,10,-0.28992407741391496,2,2007,2,1,1,2105.2596,1,-1.0951903462837393,2,2,0
165,1.770114782718057,1,-0.7905731911380307,4,1.8142260225995277,9,1999,1,0,1,3068.0064,1,-0.13954076129512305,3,1,0
514,-0.9362876659944787,1,-0.6290518589779224,0,1.0893733528396379,9,1999,1,0,1,5400.9696,1,-0.13954076129512305,3,2,0
919,1.9827522514078237,0,-1.2067196670367433,10,0.6546827191507283,3,2009,1,2,2,1102.5648,1,-1.3341027425308933,0,1,0
